Airplane.Type,Avg_Injuries_per_Incident,Risk.Score,Weighted_Risk,Damage_Risk,Severity_Risk,Number.of.Engines
john goodman air camper,1.0,1.0,2.389443022332068,2.0,1.0,1.0
john murphy jsx-2,0.0,0.0,0.0,2.0,1.0,1.0
john sample bearhawk,0.0,0.0,0.0,2.0,1.0,1.0
john steven caturia replica pa18,2.0,4.0,19.115544178656545,2.0,1.0,1.0
john v rawson jr sprint ii,1.0,1.0,2.389443022332068,2.0,1.0,1.0
johnson barron t lancair 360,0.0,0.0,0.0,2.0,1.0,1.0
johnson coot,1.0,3.0,10.752493600494306,3.0,2.0,1.0
johnson david earl renegade spirit,1.0,3.0,7.168329066996204,2.0,2.0,1.0
johnson f11c-2pj,1.0,1.0,2.389443022332068,2.0,1.0,1.0
johnson garret w merlin gt,2.0,4.0,28.673316267984816,3.0,1.0,1.0
johnson gary pa 18 super cub kit,0.0,0.0,0.0,2.0,1.0,1.0
johnson gerald cr-1,1.0,2.0,4.778886044664136,2.0,1.0,1.0
johnson glastar,1.0,2.0,4.778886044664136,2.0,1.0,1.0
johnson glenn l zodiac 601 xl,0.0,0.0,0.0,2.0,1.0,1.0
johnson jerry wag aero/spt trainer,1.0,2.0,7.168329066996204,3.0,1.0,1.0
johnson joel h rans s-6es coyote ii,2.0,5.0,23.894430223320683,2.0,2.0,1.0
johnson johnson chris-tena,0.0,0.0,0.0,2.0,1.0,1.0
johnson kenneth r stol ch 801,1.0,2.0,7.168329066996204,3.0,1.0,1.0
johnson kenneth super cub sport,0.0,0.0,0.0,2.0,1.0,1.0
johnson kenneth w super cub sport,0.0,0.0,0.0,2.0,1.0,1.0
johnson leonard g cozy mk-iv,1.0,1.0,2.389443022332068,2.0,1.0,1.0
johnson titan tornado i,0.0,0.0,0.0,2.0,1.0,1.0
"johnson, douglas l. jayhawk",1.0,3.0,10.752493600494306,3.0,2.0,1.0
johnson-whittman tailwind jw9l,0.0,0.0,0.0,2.0,1.0,1.0
johnston coyt e t-18,1.0,1.0,2.389443022332068,2.0,1.0,1.0
johnston william alfred jr kolb mark iii,1.0,1.0,2.389443022332068,2.0,1.0,1.0
jones challenger ii,1.0,1.0,2.389443022332068,2.0,1.0,1.0
jones cozy mark iv,1.0,2.0,4.778886044664136,2.0,1.0,1.0
jones hatz cb1,0.0,0.0,0.0,2.0,1.0,0.0
jones kent c vans rv-10,1.0,2.0,4.778886044664136,2.0,1.0,1.0
jones kitfox iii,0.0,0.0,0.0,2.0,1.0,1.0
jones peter m boeing/jones 75,2.0,4.0,19.115544178656545,2.0,1.0,1.0
jones ralph d zodiac  ch 601 hd,1.0,3.0,7.168329066996204,2.0,2.0,1.0
jones rodney v wittman ta,0.0,0.0,0.0,2.0,1.0,1.0
jones ronald c bearhawk,0.0,0.0,0.0,2.0,1.0,1.0
jones sa105,0.0,0.0,0.0,2.0,1.0,1.0
jonsson sonerai,0.0,0.0,0.0,2.0,1.0,1.0
jordan bruce c pitts s2e,1.0,3.0,7.168329066996204,2.0,2.0,1.0
jordan don r vans rv-6a,1.0,2.0,4.778886044664136,2.0,1.0,1.0
jordan john rv7,2.0,6.0,43.009974401977225,3.0,2.0,0.0
jordan valley llc ccx-2000,0.0,0.0,0.0,2.0,1.0,1.0
jorritsma jerrold s berkut,0.0,0.0,0.0,2.0,1.0,1.0
joseph bender mustang ii,1.0,1.0,3.584164533498102,3.0,1.0,1.0
"joseph c. andrews, jr. vans",2.0,5.0,23.894430223320683,2.0,2.0,1.0
joy aviation ltd vans rv-6,0.0,0.0,0.0,2.0,1.0,1.0
judd challenger ii,0.0,0.0,0.0,2.0,1.0,0.0
jude mike c side winder,1.0,1.0,2.389443022332068,2.0,1.0,1.0
juneau (zenith aircraft co) stol ch-701,0.0,0.0,0.0,2.0,1.0,1.0
junior ace d,1.0,1.0,2.389443022332068,2.0,1.0,1.0
jurca 3/4 spitfire,0.0,0.0,0.0,3.0,1.0,1.0
jurcan seawind 3000,0.0,0.0,0.0,2.0,1.0,1.0
jurmu stol ch701,1.0,3.0,7.168329066996204,2.0,2.0,1.0
just aircraft highlander,1.0,2.0,4.778886044664136,2.0,1.0,1.0
just aircraft llc highlander,0.0,0.0,0.0,2.0,1.0,1.0
just aircraft llc ja30 superstol,0.0,0.0,0.0,2.0,1.0,1.0
just ja30 superstol,0.6,1.4,2.4372318827787094,2.2,1.2,0.8
just just aircraft (highl,0.0,0.0,0.0,2.0,1.0,1.0
justice frank k vans rv-6a,1.0,2.0,4.778886044664136,2.0,4.0,1.0
juve richard g zodiac ch601 hds,2.0,2.0,9.557772089328273,2.0,1.0,1.0
kade aventura ii,2.0,4.0,19.115544178656545,2.0,1.0,1.0
kai engstad rv-8a,0.0,0.0,0.0,2.0,1.0,1.0
kakeldey ronald o smith pa12 exp,0.0,0.0,0.0,2.0,1.0,1.0
kaldor gregory n zenith 701,0.0,0.0,0.0,2.0,1.0,1.0
kalman george lancair 360,0.0,0.0,0.0,2.0,1.0,1.0
kaminskas rth jungster 1,0.0,0.0,0.0,2.0,1.0,1.0
kamtz russell h rv-6a,1.0,2.0,4.778886044664136,2.0,1.0,1.0
kamtz rv-7a,2.0,6.0,28.673316267984816,2.0,2.0,1.0
karibian hurant thorp t-18,1.0,1.0,2.389443022332068,2.0,1.0,1.0
karns sky ranger,2.0,4.0,19.115544178656545,2.0,1.0,1.0
karpayev vladyslav v rv-9,0.0,0.0,0.0,2.0,1.0,1.0
kauffman bede iv,0.0,0.0,0.0,2.0,1.0,1.0
kaufmann vans rv-10,0.0,0.0,0.0,2.0,1.0,1.0
kaylor j e/strahlmann r l rv-4,1.0,3.0,7.168329066996204,2.0,2.0,1.0
kearn breezy,1.0,2.0,4.778886044664136,2.0,1.0,1.0
keeley/tidd mk-1,1.0,3.0,7.168329066996204,2.0,2.0,1.0
keesler w8 tailwind,1.0,2.0,4.778886044664136,2.0,1.0,1.0
keith avid amphibian,1.0,1.0,2.389443022332068,2.0,1.0,1.0
keithley thomas e starduster too,2.0,6.0,28.673316267984816,2.0,2.0,1.0
keller fk1 stol,0.0,0.0,0.0,2.0,1.0,1.0
kelley derrick/leza aircam,1.0,2.0,4.778886044664136,2.0,1.0,2.0
kelley volmer amphibian b,2.0,2.0,9.557772089328273,2.0,1.0,1.0
kelly f1d,1.0,3.0,7.168329066996204,2.0,2.0,1.0
kelm david kitfox 7,0.0,0.0,0.0,2.0,1.0,1.0
ken brock kb-2,1.0,3.0,7.168329066996204,2.0,2.0,1.0
ken olson scamp,0.0,0.0,0.0,2.0,1.0,1.0
kenetic aviation mountain goat,0.0,0.0,0.0,2.0,1.0,1.0
kennedy lancair 320,1.0,3.0,7.168329066996204,2.0,2.0,1.0
kennedy michael m lancair 320,0.0,0.0,0.0,2.0,1.0,1.0
kenneth a berger searey lsx,1.0,3.0,7.168329066996204,2.0,2.0,1.0
kenneth b hines nieuport 28,0.0,0.0,0.0,2.0,1.0,0.0
kenneth k knowles sonex,0.0,0.0,0.0,2.0,1.0,1.0
kenneth m franz ultra pup,1.0,1.0,2.389443022332068,2.0,1.0,1.0
kenney rv6,0.0,0.0,0.0,2.0,1.0,1.0
kerr gerald velocity suv,0.0,0.0,0.0,2.0,1.0,1.0
kerr john a kitfox classic iv,0.0,0.0,0.0,2.0,1.0,1.0
kerr matthew starduster too,1.0,2.0,4.778886044664136,2.0,1.0,1.0
kessinger roger l rans coyote,1.0,1.0,2.389443022332068,2.0,1.0,1.0
keuthan aircraft corp buccaneer ii,0.0,0.0,0.0,2.0,1.0,1.0
keuthan buccaneer ii,1.0,3.0,7.168329066996204,2.0,2.0,1.0
kevin eldredge stewart,1.0,3.0,7.168329066996204,2.0,2.0,1.0
kevin lippert zenith ch 750,1.0,2.0,4.778886044664136,2.0,1.0,1.0
kevin metzler velocity std rg,0.0,0.0,0.0,2.0,1.0,1.0
kidd chris harmon roc,1.0,3.0,10.752493600494306,3.0,2.0,1.0
kilishek george t rv-8,0.0,0.0,0.0,2.0,1.0,1.0
killgore velocity,1.0,3.0,10.752493600494306,3.0,2.0,1.0
kimball enterprises inc pitts model-12,0.0,0.0,0.0,2.0,1.0,1.0
kincaid wade dakota hawk,1.0,1.0,2.389443022332068,2.0,1.0,1.0
kindig sonex,0.0,0.0,0.0,2.0,1.0,1.0
king john e jr kitfox,0.0,0.0,0.0,2.0,1.0,1.0
kinner sportster,0.0,0.0,0.0,2.0,1.0,1.0
kinner sportster b,0.0,0.0,0.0,2.0,1.0,1.0
kinney kevin zenith 601xl,0.0,0.0,0.0,3.0,1.0,1.0
kinsler arthur paul kinsler lancair/mkii,1.0,1.0,2.389443022332068,2.0,1.0,1.0
kirby christen eagle,0.0,0.0,0.0,2.0,1.0,1.0
kirbybilt aircraft xcalibur,0.0,0.0,0.0,2.0,1.0,1.0
kirk ellis wendell ptundradactyl,0.0,0.0,0.0,2.0,1.0,1.0
kirkpatrick buzzard,1.0,1.0,2.389443022332068,2.0,1.0,1.0
kitfox 4-1200,0.0,0.0,0.0,2.0,1.0,1.0
kitfox 57 super sport,0.0,0.0,0.0,2.0,1.0,1.0
kitfox classic 4,2.0,4.0,28.673316267984816,3.0,1.0,1.0
kitfox iv 1200,1.0,2.0,4.778886044664136,2.0,1.0,1.0
kitfox kitfox,2.0,4.0,19.115544178656545,2.0,2.0,1.0
kitfox kitfox sport,1.0,2.0,4.778886044664136,2.0,1.0,1.0
kitfox model 2,0.0,0.0,0.0,2.0,1.0,1.0
kitfox s7,0.0,0.0,0.0,2.0,1.0,1.0
kitfox series 5,0.5,1.0,1.194721511166034,2.0,1.0,1.0
kitty hawk heaviside2,0.0,0.0,0.0,2.0,1.0,8.0
kjonaas varieze,1.0,1.0,2.389443022332068,2.0,1.0,1.0
kjostad jorgen a wagabond,2.0,4.0,19.115544178656545,2.0,1.0,0.0
klaas development inc lancair iv p,1.0,3.0,7.168329066996204,2.0,2.0,1.0
klemme william h zenith ch 701,1.0,3.0,7.168329066996204,2.0,2.0,1.0
klemp gregory j challenger ii,2.0,4.0,19.115544178656545,2.0,2.0,1.0
knapp easy raider,1.0,2.0,4.778886044664136,2.0,1.0,0.0
knauf rv-7,0.0,0.0,0.0,2.0,1.0,1.0
knox marion l rv-6a,0.0,0.0,0.0,2.0,1.0,1.0
kociemba robert h t-bird ii,2.0,6.0,28.673316267984816,2.0,2.0,1.0
koen lancair laser iv-p,2.0,6.0,28.673316267984816,2.0,2.0,1.0
kolb aircraft co mk-3,0.0,0.0,0.0,2.0,1.0,1.0
kolb aircraft inc kolb mark iii,1.0,1.0,2.389443022332068,2.0,1.0,1.0
kolb company mkiii,1.0,1.0,2.389443022332068,2.0,1.0,1.0
kolb fire fly,2.0,4.0,19.115544178656545,2.0,1.0,1.0
kolb firestar,1.0,1.0,2.389443022332068,2.0,1.0,1.0
kolb kolb twinstar tsp 1,0.0,0.0,0.0,2.0,1.0,1.0
kolb kolbra,1.0,3.0,7.168329066996204,2.0,2.0,1.0
kolb mark ii,2.0,3.0,14.336658133992408,2.0,1.0,1.0
kolb mark iii,1.0,3.0,7.168329066996204,2.0,2.0,1.0
kolb twinstar,1.5,4.5,16.12874040074146,2.0,2.0,1.0
koleno titan t-51,0.0,0.0,0.0,2.0,1.0,1.0
koons donald h cygnet,2.0,4.0,19.115544178656545,2.0,1.0,1.0
kostrazewa andre sonex light sport,2.0,6.0,43.009974401977225,3.0,2.0,1.0
koth larry jabiru calypso,1.0,2.0,4.778886044664136,2.0,1.0,1.0
kovars gary d zenith zodiak 601xl,0.0,0.0,0.0,2.0,1.0,1.0
kral series 5 kitfox,1.0,2.0,7.168329066996204,3.0,1.0,1.0
kramer clemens e stol ch750,0.0,0.0,0.0,2.0,1.0,1.0
kreling supercat,1.0,1.0,2.389443022332068,2.0,1.0,0.0
kreps thorp t-18-c,0.0,0.0,0.0,2.0,1.0,1.0
krips jack e jr kolb mk iii,1.0,1.0,2.389443022332068,2.0,1.0,1.0
krueger quickie,1.0,2.0,4.778886044664136,2.0,1.0,1.0
krusmark david homer searey,1.0,1.0,1.194721511166034,1.0,1.0,1.0
kubassek david zenith 601,0.0,0.0,0.0,2.0,1.0,1.0
kucklick hiperbipe,0.0,0.0,0.0,2.0,1.0,1.0
kundel vans rv 7a,1.0,3.0,10.752493600494306,3.0,2.0,1.0
kurtz jay b rv-9a,2.0,2.0,9.557772089328273,2.0,1.0,1.0
kwech glasair rg super 11s,1.0,1.0,2.389443022332068,2.0,1.0,1.0
kyle m sward / larry w sward ch 750 cruzer,0.0,0.0,0.0,2.0,1.0,1.0
l goldner zenith 701,0.0,0.0,0.0,2.0,1.0,1.0
l-bird llc ccx-2000,0.0,0.0,0.0,2.0,1.0,1.0
la moutte trike,2.0,2.0,9.557772089328273,2.0,1.0,1.0
labarre hatz cb1,0.0,0.0,0.0,2.0,1.0,1.0
lacour long-eze sr7-1,0.0,0.0,0.0,2.0,1.0,1.0
laird lc-1b-300,0.0,0.0,0.0,2.0,1.0,1.0
lake 250,4.0,10.0,95.57772089328273,2.0,2.0,0.0
lake john k ma-5 charger,0.0,0.0,0.0,2.0,1.0,1.0
lake l-4,0.0,0.0,0.0,2.0,1.0,1.0
lake la 4,0.0,0.0,0.0,2.0,1.0,1.0
lake la 4 200,0.0,0.0,0.0,2.0,1.0,1.0
lake la-250,1.0,1.0,2.389443022332068,2.0,1.0,1.0
lake la-4,0.19999999999999998,0.3,0.1433665813399241,2.2,1.0,1.0
lake la-4-200,1.1818181818181819,1.8181818181818181,6.417925473205969,2.1818181818181817,1.0909090909090908,1.0
lake la250,0.0,0.0,0.0,2.0,1.0,1.0
lake la4,0.3333333333333333,0.6666666666666666,0.5309873382960152,2.0,1.0,0.6666666666666666
lake la4-200,0.0,0.0,0.0,2.0,1.0,1.0
lamb-robin bowers fly baby,1.0,2.0,4.778886044664136,2.0,1.0,1.0
lambert john g varieze,1.0,3.0,10.752493600494306,3.0,2.0,1.0
laminar lancair 360,0.0,0.0,0.0,2.0,1.0,1.0
lamont aventura ii,1.0,2.0,4.778886044664136,2.0,1.0,1.0
lancair 235,0.0,0.0,0.0,2.0,1.0,1.0
lancair 320,1.0,2.0,4.778886044664136,2.0,1.0,1.0
lancair company columbia 400,2.0,4.0,19.115544178656545,2.0,1.0,1.0
lancair company lc 40 550fg,1.5,4.5,24.193110601112192,2.5,1.5,1.0
lancair company lc41 550fg,0.0,0.0,0.0,2.0,1.0,1.0
lancair company lc41-550fg,0.0,0.0,0.0,2.0,1.0,1.0
lancair company lc42-550fg,1.0,2.0,4.778886044664136,2.0,1.0,1.0
lancair es - no series,0.0,0.0,0.0,2.0,1.0,1.0
lancair iv,0.3333333333333333,0.3333333333333333,0.39824050372201136,2.3333333333333335,1.0,0.3333333333333333
lancair iv-p,1.0,1.0,2.389443022332068,2.0,1.0,1.0
lancair ivp,0.0,0.0,0.0,2.0,1.0,1.0
lancair lancair,1.0,2.0,7.168329066996204,3.0,1.0,1.0
lancair lancair 320,0.0,0.0,0.0,2.0,1.0,1.0
lancair lancair iv,2.0,6.0,28.673316267984816,2.0,2.0,1.0
lancair lancair super es,1.0,3.0,10.752493600494306,3.0,2.0,1.0
lancair lc41,0.5,1.0,1.6427420778532968,2.25,1.25,0.5
lancair lc41-550fg,0.0,0.0,0.0,2.0,1.0,1.0
lancair lc42 - 550fg,2.0,6.0,43.009974401977225,3.0,2.0,1.0
lancair legacy,1.5,4.5,16.12874040074146,2.0,2.0,0.5
lancair legacy rg,2.0,4.0,19.115544178656545,2.0,2.0,0.0
lancair propjet,2.0,4.0,19.115544178656545,2.0,1.0,1.0
lancair super es,0.0,0.0,0.0,2.0,1.0,1.0
lance m hooley jetez,1.0,3.0,10.752493600494306,3.0,2.0,1.0
landrum kelly t vans rv6,1.0,2.0,4.778886044664136,2.0,1.0,1.0
lanford antares ma-33,1.0,1.0,2.389443022332068,2.0,1.0,1.0
langley tri-quickie,2.0,2.0,9.557772089328273,2.0,1.0,1.0
"langston, frederick l rv 4",1.0,3.0,10.752493600494306,3.0,2.0,1.0
lanham lancair iv,2.0,6.0,28.673316267984816,2.0,2.0,1.0
lanier james a talon xp,1.0,3.0,10.752493600494306,3.0,2.0,1.0
lansdorf qualt,2.0,3.0,14.336658133992408,2.0,1.0,1.0
lanshe aerospace lake 250,1.0,1.0,2.389443022332068,2.0,1.0,1.0
lantz lake tahoe special,0.0,0.0,0.0,2.0,1.0,1.0
lantzair flyers inc lancair 360,2.0,6.0,43.009974401977225,3.0,2.0,1.0
larry ketterling few p-51 mustang,1.0,3.0,10.752493600494306,3.0,2.0,1.0
larry woods venture,0.0,0.0,0.0,2.0,1.0,1.0
larsen mark v,0.0,0.0,0.0,2.0,1.0,1.0
larson aero comp-6,1.0,2.0,4.778886044664136,2.0,1.0,1.0
larson ken w christen eagle-ii,2.0,6.0,28.673316267984816,2.0,2.0,1.0
larson roger h rv-7,0.0,0.0,0.0,2.0,1.0,1.0
larson rv8,2.0,6.0,28.673316267984816,2.0,2.0,1.0
laseure sonerai ii,1.0,3.0,10.752493600494306,3.0,2.0,1.0
laurienzo gabriel a varieze,1.0,1.0,2.389443022332068,2.0,1.0,1.0
lauritsen ralph m rv 4,0.0,0.0,0.0,2.0,1.0,1.0
lavender alan p sonex,1.0,3.0,7.168329066996204,2.0,2.0,1.0
lavia argentina pa-25-235,1.0,3.0,10.752493600494306,3.0,2.0,1.0
lavigna lancair iv p,1.0,2.0,7.168329066996204,3.0,1.0,1.0
lawrence o nolte zodiac ch650b,0.0,0.0,0.0,2.0,1.0,1.0
lawson j/bowie r/smith m ca-8,2.0,3.0,14.336658133992408,2.0,1.0,1.0
lawson ron rans s-19,1.0,2.0,4.778886044664136,2.0,1.0,1.0
lawson ronald s explorer,1.0,1.0,2.389443022332068,2.0,1.0,1.0
lawson special dg-1,4.0,6.0,57.34663253596963,2.0,1.0,1.0
lawwill ted zodiac 601xl,0.0,0.0,0.0,2.0,1.0,1.0
layson stanley b steen sky bolt,1.0,3.0,7.168329066996204,2.0,2.0,1.0
lazear john t zenair stol ch 701,1.0,2.0,4.778886044664136,2.0,1.0,1.0
leach michael rans s7s,1.0,2.0,4.778886044664136,2.0,4.0,1.0
league lancair iv-tp,2.0,6.0,28.673316267984816,2.0,2.0,1.0
learjet 23,0.0,0.0,0.0,2.0,1.0,2.0
learjet 25,1.25,3.75,11.20051416718157,2.0,1.25,2.0
learjet 25d,0.0,0.0,0.0,2.0,1.0,2.0
learjet 35,1.0,3.0,10.752493600494306,2.25,1.25,2.0
learjet 35a,1.0,3.0,10.752493600494308,2.4,1.4,2.0
learjet 36,0.0,0.0,0.0,1.0,3.0,2.0
learjet 36a,0.0,0.0,0.0,2.0,1.0,2.0
learjet 45xr,1.0,2.0,4.778886044664136,2.0,1.0,2.0
learjet 55,0.0,0.0,0.0,2.0,1.0,2.0
learjet 60,0.0,0.0,0.0,1.0,1.0,2.0
learjet inc 25,7.0,21.0,526.872186424221,3.0,2.0,2.0
learjet inc 31,0.0,0.0,0.0,2.0,1.0,2.0
learjet inc 31a,0.0,0.0,0.0,2.0,1.0,2.0
learjet inc 60,0.4,1.2,1.7203989760790894,2.2,1.2,2.0
learjet lj-60,2.0,4.0,28.673316267984816,3.0,1.0,2.0
learjet lr60,6.0,14.0,301.0698208138406,3.0,2.0,2.0
leatherman karl l zodiac ch 601 hds,0.0,0.0,0.0,2.0,1.0,1.0
leder john a leder velocity xl rg,0.0,0.0,0.0,2.0,1.0,1.0
lee harold swarthout velocity xlrg,0.0,0.0,0.0,2.0,1.0,1.0
lee kolb mark iii classic,0.0,0.0,0.0,2.0,1.0,1.0
lee oscar d iii rv7,0.0,0.0,0.0,2.0,1.0,1.0
lee paul sq 2000,1.0,3.0,7.168329066996204,2.0,2.0,1.0
lee sq 2000,0.0,0.0,0.0,2.0,1.0,1.0
lefever paul m rv12,1.0,2.0,4.778886044664136,2.0,1.0,1.0
leider t-18,2.0,3.0,14.336658133992408,2.0,1.0,1.0
leigh s-6 coyote ii,0.0,0.0,0.0,2.0,1.0,1.0
leineke walter l thorp t-211,1.0,2.0,4.778886044664136,2.0,1.0,1.0
lemond fly fisher,2.0,2.0,9.557772089328273,2.0,1.0,1.0
lemuel may leza-lockwood aircam,0.0,0.0,0.0,2.0,1.0,2.0
lennox kenneth j zodiac 601hds,0.0,0.0,0.0,2.0,1.0,1.0
leon e everett carbon cub ex,0.0,0.0,0.0,2.0,1.0,1.0
leonard trudy kitfox iii,0.0,0.0,0.0,2.0,1.0,1.0
lepow david a prgsv aerdyn sea rey,2.0,4.0,19.115544178656545,2.0,1.0,1.0
lerch rv6a,2.0,3.0,14.336658133992408,2.0,1.0,1.0
lerohl rv-8,0.0,0.0,0.0,2.0,1.0,1.0
leroux john f ccx-1865,0.0,0.0,0.0,2.0,1.0,1.0
leroy lakey corben ace,1.0,1.0,2.389443022332068,2.0,1.0,1.0
lester robert e kr-2,0.0,0.0,0.0,2.0,1.0,1.0
levy adam v legacy 2000,0.0,0.0,0.0,2.0,1.0,1.0
lewis jennings nieuport 11,1.0,2.0,4.778886044664136,2.0,1.0,1.0
lewis keith o viggenite,0.0,0.0,0.0,2.0,1.0,1.0
leza lockwood air cam,0.0,0.0,0.0,2.0,1.0,2.0
liberty aerospace inc. liberty xl-2,1.0,2.0,4.778886044664136,2.0,1.0,1.0
liberty aerospace inc. xl-2,0.0,0.0,0.0,2.0,1.0,1.0
liberty aerospace inc. xl2,0.5,1.0,1.792082266749051,2.5,1.0,1.0
liberty aerospace incorporated liberty xl,0.0,0.0,0.0,2.0,1.0,1.0
liberty aerospace incorporated liberty xl-2,0.25,0.25,0.14934018889575426,1.75,1.0,1.0
liberty aerospace incorporated xl-2,1.0,3.0,10.752493600494306,2.5,1.5,1.0
liberty xl,2.0,6.0,43.009974401977225,3.0,2.0,0.0
lidgard 4-1200,2.0,2.0,9.557772089328273,2.0,1.0,1.0
lien zodiac 601 xl,1.0,3.0,7.168329066996204,2.0,2.0,1.0
lightning avion eab llc arion lightning,1.0,2.0,4.778886044664136,2.0,1.0,0.0
lima sky raider i,1.0,2.0,7.168329066996204,3.0,1.0,1.0
liming louis l hpl 1 high wing para,0.0,0.0,0.0,2.0,1.0,1.0
lindgren evans vp-1,1.0,2.0,4.778886044664136,2.0,1.0,1.0
linke kr-2,1.0,2.0,4.778886044664136,2.0,1.0,1.0
linwood r. lawrence van's aircraft rv-9a,0.0,0.0,0.0,2.0,1.0,1.0
lite flight dragonfly,0.0,0.0,0.0,2.0,1.0,1.0
"llewellyn, warwinc w vans rv-4",2.0,4.0,19.115544178656545,2.0,1.0,1.0
lobb kenneth ch 701,0.0,0.0,0.0,2.0,1.0,1.0
lockheed 18,3.0,9.0,96.77244240444877,3.0,2.0,2.0
lockheed 382g,0.0,0.0,0.0,2.0,1.0,4.0
lockheed c130,0.0,0.0,0.0,2.0,1.0,0.0
lockheed l-1011,0.0,0.0,0.0,1.3333333333333333,2.3333333333333335,2.0
lockheed l-1011-385,0.0,0.0,0.0,1.0,1.0,3.0
lockheed l-1011-385-1,10.0,11.0,394.25809868479126,3.0,1.0,3.0
lockheed l-1011-385-3,0.0,0.0,0.0,2.0,1.0,3.0
lockheed l-188,0.0,0.0,0.0,2.0,1.0,0.0
lockheed l-402-2 (lasa-60),5.0,13.0,232.97069467737666,3.0,2.0,1.0
"lockheed learstar, l-18-56",13.0,37.0,1723.9831406125872,3.0,2.0,2.0
lockheed p2v,2.0,6.0,43.009974401977225,3.0,2.0,4.0
lockheed p2v 5f,0.0,0.0,0.0,2.0,1.0,4.0
lockheed p2v-5,0.0,0.0,0.0,2.0,1.0,2.0
lockheed p2v-7,2.6666666666666665,8.0,60.53255656574573,2.3333333333333335,2.0,4.0
lockheed sp 2h,0.0,0.0,0.0,2.0,1.0,2.0
lockwood aircam,0.5,1.5,1.792082266749051,2.0,1.5,2.0
lockwood aircraft corp air-cam,1.0,3.0,7.168329066996204,2.0,2.0,2.0
loehle aircraft corp loehle p-40,1.0,2.0,4.778886044664136,2.0,1.0,1.0
loehle ent. 2/3 earlybird jenny,1.0,1.0,2.389443022332068,2.0,1.0,1.0
loehr thomas h zenith stol ch701,0.0,0.0,0.0,2.0,1.0,1.0
loflin rv-7a,0.0,0.0,0.0,2.0,1.0,1.0
logan jerry l gn 1 aircamper,0.0,0.0,0.0,2.0,1.0,1.0
long ez,1.0,2.0,4.778886044664136,2.0,1.0,1.0
long lancair es,2.0,6.0,43.009974401977225,3.0,2.0,1.0
long-ez rutan,2.0,4.0,28.673316267984816,3.0,1.0,1.0
loofbourrow john w rutan defiant,0.0,0.0,0.0,2.0,1.0,2.0
lopez phillip jabiru j250,2.0,4.0,19.115544178656545,2.0,2.0,1.0
lorentzen lancair legacy,0.0,0.0,0.0,2.0,1.0,1.0
lorenz stephen kitfox   series 5,1.0,1.0,3.584164533498102,3.0,1.0,1.0
lowerre bruce t s 12-e,1.0,3.0,7.168329066996204,2.0,2.0,1.0
lsa america inc allegro,0.0,0.0,0.0,2.0,1.0,1.0
lucas d e/ lucas k a acrosport ii,1.0,3.0,7.168329066996204,2.0,2.0,1.0
luciani rv8,2.0,2.0,9.557772089328273,2.0,1.0,1.0
ludwig larry e bushman,1.0,2.0,4.778886044664136,2.0,1.0,1.0
lueck kitfox 7,0.0,0.0,0.0,2.0,1.0,1.0
lundak robert kitfox iv,2.0,2.0,9.557772089328273,2.0,1.0,1.0
luscombe 11a,0.0,0.0,0.0,2.0,1.0,1.0
luscombe 8,0.6136363636363634,1.1590909090909092,1.6995160339624271,2.0,1.0681818181818181,1.0
luscombe 8 - e,2.0,6.0,28.673316267984816,2.0,2.0,1.0
luscombe 8a,0.557142857142857,1.0714285714285714,1.6355493667146441,2.085714285714286,1.1142857142857143,0.9857142857142858
luscombe 8b,0.0,0.0,0.0,2.0,1.0,0.0
luscombe 8c,0.5,1.5,1.792082266749051,2.0,1.5,1.0
luscombe 8d,1.0,1.0,2.389443022332068,2.0,1.0,1.0
luscombe 8e,0.5,0.8181818181818182,1.0861104646963946,2.090909090909091,1.0,1.0
luscombe 8f,0.25,0.25,0.22401028334363138,2.125,1.0,1.0
luscombe ll-8,1.0,2.0,4.778886044664136,2.0,1.0,1.0
luscombe silvaire aircraft co. s-lsa-8c,2.0,2.0,9.557772089328273,2.0,1.0,1.0
luscombe t-8f,2.0,6.0,28.673316267984816,2.0,2.0,1.0
luters arnis v legend,0.0,0.0,0.0,2.0,1.0,1.0
luttenbacher kurt bushby mustang 2,1.0,2.0,4.778886044664136,2.0,1.0,1.0
luy wayman lockwood aircam,2.0,3.0,14.336658133992408,2.0,1.0,2.0
lydon patrick f searey,0.0,0.0,0.0,2.0,1.0,1.0
lyman randall/scott david avid flyer,1.0,2.0,4.778886044664136,2.0,1.0,1.0
lyons navajo hks,2.0,2.0,9.557772089328273,2.0,1.0,1.0
m squared breese,1.0,3.0,7.168329066996204,2.0,2.0,1.0
m squared sprint 1000,1.0,1.0,2.389443022332068,2.0,1.0,1.0
m-squared aircraft breese 2,0.0,0.0,0.0,2.0,1.0,1.0
m-squared sport 1000,1.0,2.0,4.778886044664136,2.0,1.0,0.0
m-squared sprint 1000,2.0,6.0,28.673316267984816,2.0,2.0,1.0
m.c. thomas thorpe t-18,2.0,2.0,9.557772089328273,2.0,1.0,1.0
m7aero sw3,9.0,25.0,537.6246800247153,2.0,2.0,2.0
maarten h versteeg zenith 601xl(b),1.0,1.0,2.389443022332068,2.0,1.0,0.0
macadams titan tornado 912,0.0,0.0,0.0,2.0,1.0,1.0
macdonald craig mac cub,0.0,0.0,0.0,2.0,1.0,0.0
mace justin i dragonfly,1.0,2.0,4.778886044664136,2.0,1.0,1.0
